entity_id,humidity,last_changed
sensor.soverom_sensor_temperature_humidity_2,65.15290150161111,2024-11-18T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.73353465927778,2024-11-18T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.2989894973611,2024-11-18T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.98704026391666,2024-11-18T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.72812228222222,2024-11-18T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.75060871038889,2024-11-18T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.70442038816666,2024-11-18T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.79828765636111,2024-11-18T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.16189162605555,2024-11-18T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.61434871019445,2024-11-18T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.95322702169445,2024-11-18T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,65.03193191227778,2024-11-18T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,61.927378700944445,2024-11-18T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,62.07119222102778,2024-11-18T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,61.89757759961111,2024-11-19T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,61.572354960722215,2024-11-19T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,61.22473798344444,2024-11-19T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,61.97825417694444,2024-11-19T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,62.46838712425,2024-11-19T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.38473656705556,2024-11-19T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.8395701713611,2024-11-19T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.78085692280555,2024-11-19T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,61.927701098527784,2024-11-19T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,60.83282195244445,2024-11-19T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,61.23251931455556,2024-11-19T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,60.52740310566667,2024-11-19T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,59.5257374275,2024-11-19T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,59.09925830677778,2024-11-19T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,58.68572739611111,2024-11-19T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,57.92460427769444,2024-11-19T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,57.210589979194445,2024-11-19T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,62.88076000236111,2024-11-19T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.97815950102778,2024-11-19T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,61.05615156105555,2024-11-19T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.73626111833334,2024-11-19T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.28858893222223,2024-11-19T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.68992547083334,2024-11-19T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.75262911244444,2024-11-19T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,65.67668139666667,2024-11-20T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.47769685752777,2024-11-20T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.08178824063889,2024-11-20T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.54496450480555,2024-11-20T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.93703363122223,2024-11-20T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.63980972111112,2024-11-20T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.94175597730556,2024-11-20T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.84351106055556,2024-11-20T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.47032293533333,2024-11-20T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.01818836980556,2024-11-20T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.87612098469445,2024-11-20T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.69939454027778,2024-11-20T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.69340060419445,2024-11-20T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.60448029283333,2024-11-20T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.39243007211111,2024-11-20T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.17752706205556,2024-11-20T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.02434666611111,2024-11-20T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.69859612294444,2024-11-20T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.2500841385,2024-11-20T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.12513566366665,2024-11-20T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.06450877405555,2024-11-20T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.77658339580556,2024-11-20T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.07196923627778,2024-11-20T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.79746242941667,2024-11-20T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.28433775866667,2024-11-21T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.78932172183333,2024-11-21T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.09582525127777,2024-11-21T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.3401411551389,2024-11-21T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.53413208183333,2024-11-21T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.690854054,2024-11-21T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,72.43779254780556,2024-11-21T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,70.71567914344445,2024-11-21T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.84254836475,2024-11-21T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.48772110669445,2024-11-21T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.33840831219445,2024-11-21T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.09153064627777,2024-11-21T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.96290805605555,2024-11-21T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.774638447,2024-11-21T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.53590918405555,2024-11-21T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.33804926419445,2024-11-21T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.16433897911111,2024-11-21T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.01318716919444,2024-11-21T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.83574647286112,2024-11-21T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.45190335722222,2024-11-21T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.77149958169444,2024-11-21T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.29590515255556,2024-11-21T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.2,2024-11-21T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.88245415836111,2024-11-21T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.02370781777778,2024-11-22T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.74116884894444,2024-11-22T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.15324185341667,2024-11-22T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.50917399663889,2024-11-22T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.8866116085,2024-11-22T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.98198809233334,2024-11-22T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,71.14634680147222,2024-11-22T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,72.8,2024-11-22T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,70.72492064174999,2024-11-22T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.81564676033334,2024-11-22T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.22728697541667,2024-11-22T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.42945519175,2024-11-22T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.66981340627778,2024-11-22T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.0144212533611,2024-11-22T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.28697499625001,2024-11-22T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.16297809988889,2024-11-22T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.33131802477779,2024-11-22T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.053468908,2024-11-22T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,65.21554996941667,2024-11-22T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.36604929002779,2024-11-22T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.05467232966667,2024-11-22T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.70306821716667,2024-11-22T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,63.223039998249995,2024-11-22T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.00459874372223,2024-11-22T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,64.96823896663888,2024-11-23T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.32543808055556,2024-11-23T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.40720199838889,2024-11-23T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.1968371776389,2024-11-23T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.73105854908333,2024-11-23T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.42148980747221,2024-11-23T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.80549367652777,2024-11-23T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,70.32987483041667,2024-11-23T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,70.41764788711112,2024-11-23T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.52792385847222,2024-11-23T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.52287668758333,2024-11-23T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.9369958745,2024-11-23T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.68234573052779,2024-11-23T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.3958410026111,2024-11-23T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.2417486836111,2024-11-23T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.01590074252778,2024-11-23T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.04737835383334,2024-11-23T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.22238132555556,2024-11-23T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.57010810625,2024-11-23T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.51842221594444,2024-11-23T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,66.50897850141666,2024-11-23T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,67.26240826019445,2024-11-23T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,68.3008973505,2024-11-23T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,69.70617629675,2024-11-23T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,70.76938703044443,2024-11-24T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,71.48900803966667,2024-11-24T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,71.79708417147222,2024-11-24T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,72.37065778522222,2024-11-24T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,72.73753727436112,2024-11-24T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.20256405936111,2024-11-24T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.68127048161111,2024-11-24T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.87740361297223,2024-11-24T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.42972903572222,2024-11-24T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.41487771080556,2024-11-24T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.51872680677779,2024-11-24T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.15792998377778,2024-11-24T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.89767929102779,2024-11-24T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.64102776094444,2024-11-24T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.5,2024-11-24T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.7287898563611,2024-11-24T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.33251157161111,2024-11-24T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.88734046094444,2024-11-24T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.5272613801389,2024-11-24T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.99597487116667,2024-11-24T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.91068009441666,2024-11-24T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.68929293247221,2024-11-24T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.41994073491666,2024-11-24T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.27499692549999,2024-11-24T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.3,2024-11-25T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.25701053405555,2024-11-25T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.36155675594445,2024-11-25T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.35201736583333,2024-11-25T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.21142533041667,2024-11-25T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.28636167852778,2024-11-25T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.73429708108334,2024-11-25T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.65761500133333,2024-11-25T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.33882072855556,2024-11-25T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.23003929386111,2024-11-25T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.12794124147221,2024-11-25T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.96406380133334,2024-11-25T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.86413393133334,2024-11-25T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.76419880933334,2024-11-25T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.66426694994445,2024-11-25T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.51433197041666,2024-11-25T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.4122071436389,2024-11-25T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.31440122052778,2024-11-25T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.20411508583334,2024-11-25T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.08965158386111,2024-11-25T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,72.98866342430556,2024-11-25T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.01021992266666,2024-11-25T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.11009669447222,2024-11-25T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.36539764858334,2024-11-25T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.71505534816667,2024-11-26T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.00994099447222,2024-11-26T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.14474163741666,2024-11-26T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.49991151172223,2024-11-26T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.08977051947222,2024-11-26T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.40965429386112,2024-11-26T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,76.36952984716667,2024-11-26T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.73316736288889,2024-11-26T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.19518187419443,2024-11-26T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.95049539975001,2024-11-26T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.82854711238889,2024-11-26T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.72856255683334,2024-11-26T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.60739042263889,2024-11-26T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.4537701856389,2024-11-26T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.35384297361112,2024-11-26T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.25391142305556,2024-11-26T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.10397143522222,2024-11-26T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.15058547105555,2024-11-26T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.00837985658333,2024-11-26T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.84592844097223,2024-11-26T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.72500077677778,2024-11-26T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.69099536475,2024-11-26T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.1720217826389,2024-11-26T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.79533616605555,2024-11-26T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.20429591616666,2024-11-27T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.56995311616667,2024-11-27T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.65542690216667,2024-11-27T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.78798106552777,2024-11-27T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.93139666083333,2024-11-27T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.01120910102777,2024-11-27T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,76.68311451372223,2024-11-27T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,77.7,2024-11-27T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.89189352933333,2024-11-27T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.33888739852777,2024-11-27T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.0995142063611,2024-11-27T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.89999652305556,2024-11-27T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.79424214602777,2024-11-27T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.62734972425,2024-11-27T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.5,2024-11-27T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.32753917094443,2024-11-27T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.20273496477778,2024-11-27T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.02725458708333,2024-11-27T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.89822729758333,2024-11-27T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.84274115238888,2024-11-27T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.79872433861111,2024-11-27T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.08007579222222,2024-11-27T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.25188447658333,2024-11-27T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.83596990372222,2024-11-27T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.16135356844445,2024-11-28T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.46145664561111,2024-11-28T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.68546255519443,2024-11-28T02:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.72015648755556,2024-11-28T03:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.56472871283333,2024-11-28T04:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.78934016002778,2024-11-28T05:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,76.54838822472222,2024-11-28T06:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,75.37640018061111,2024-11-28T07:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.773972474,2024-11-28T08:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.49385386063888,2024-11-28T09:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.33312040436111,2024-11-28T10:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.19751304755556,2024-11-28T11:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.04156073883333,2024-11-28T12:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.92685564494445,2024-11-28T13:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.76681418727777,2024-11-28T14:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.56694584952778,2024-11-28T15:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.401495189,2024-11-28T16:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.28356942494445,2024-11-28T17:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.16733077380555,2024-11-28T18:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,72.76110935691666,2024-11-28T19:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,72.67100455225,2024-11-28T20:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.42927119766667,2024-11-28T21:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,71.94592228658333,2024-11-28T22:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,72.6049935395,2024-11-28T23:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,73.66035882852778,2024-11-29T00:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.08156898355556,2024-11-29T01:00:00.000Z
sensor.soverom_sensor_temperature_humidity_2,74.71478208919444,2024-11-29T02:00:00.000Z
